date,event_count,severity,sentiment_score,impact_score,event_weight,event_type,affected_product,direction,title
10/28/2023,0,0,0,0,0,0,0,0,0
10/29/2023,0,0,0,0,0,0,0,0,0
10/30/2023,49,8,0.155329612,0.317593545,0.2655,general,General,NEUTRAL,David Tepper Latest News and Portfolio Changes
10/31/2023,41,8,0.312047898,0.279172271,0.2679,product_launch,Mac,HIGH,"Apple unveils the new MacBook Pro featuring the M3 family of chips, making the world’s best pro laptop even better"
11/1/2023,37,8,0.248809524,0.265535802,0.2661,product_launch,Vision_Pro,HIGH,The 7 Best Cathie Wood Stocks to Buy Now: November Edition
11/2/2023,51,8,0.216606061,0.266874343,0.2664,product_launch,General,LOW,Apple's Loaded Product Lineup Headed Into the Holidays Is Good News for Investors
11/3/2023,65,6,0.039569078,0.315999985,0.2708,earnings_miss,General,HIGH,Trending tickers: Apple | Maersk | Palantir | Currys
11/4/2023,0,0,0,0,0,0,0,0,0
11/5/2023,0,0,0,0,0,0,0,0,0
11/6/2023,29,6,0.15478355,0.301873922,0.2763,product_launch,General,HIGH,Apple MacBook Pro 14-inch review: Huge amounts of power at a pro price
11/7/2023,24,2,0.127272727,0.336567968,0.2734,general,General,HIGH,Apple user discovers genius (and simple) hack for this key product
11/8/2023,30,0,-0.25,0.350531429,0.2763,general,General,NEUTRAL,"
Catherine Brock  |  Nov 8, 2023
"
11/9/2023,35,8,0.042654809,0.29938668,0.2705,earnings_miss,General,HIGH,Market Today: Tech Stocks Under Pressure Amid Mixed Earnings and Fed Remarks
11/10/2023,28,6,0.224074074,0.29970327,0.2742,legal,General,LOW,"Apple to pay $25 million to settle allegations of discriminatory hiring practices in 2018, 2019"
11/11/2023,0,0,0,0,0,0,0,0,0
11/12/2023,0,0,0,0,0,0,0,0,0
11/13/2023,26,8,0.105004937,0.340790361,0.2774,general,General,HIGH,Edward Norton explains why he thinks traditional TV is dead
11/14/2023,42,8,0.166666667,0.321240008,0.2734,general,General,NEUTRAL,"The S&amp;P 500 Is More Concentrated Than Ever, and That's Historically Bad News for Wall Street"
11/15/2023,29,8,0.085883117,0.334715992,0.275,regulatory,General,HIGH,UPDATE 1-US lawmakers question Apple over Jon Stewart's China content
11/16/2023,26,6,0.206200898,0.273633242,0.275,product_launch,General,NEUTRAL,Users of iPhones can now check bank balance from Wallet app
11/17/2023,30,7,0.136587302,0.267895937,0.2618,analyst_upgrade,General,HIGH,Here is What to Know Beyond Why Apple Inc. (AAPL) is a Trending Stock
11/18/2023,0,0,0,0,0,0,0,0,0
11/19/2023,0,0,0,0,0,0,0,0,0
11/20/2023,19,1,0.201010101,0.265091509,0.2584,general,General,NEUTRAL,Billionaire Jim Simons’ Top 12 High-Dividend Stocks
11/21/2023,31,6,0.190351216,0.260248125,0.2613,product_launch,General,NEUTRAL,"Sonos Readies $400-Plus Headphones to Rival Apple and Bose, TV Set-Top Box"
11/22/2023,16,4,0.119507576,0.261779159,0.2621,product_launch,General,LOW,Disney: Will Thanksgiving reverse box office slump ? Can Iger 'strengthen' studio output'?
11/23/2023,0,0,0,0,0,0,0,0,0
11/24/2023,26,8,0.228571429,0.277938664,0.2674,analyst_upgrade,General,NEUTRAL,Apple Stock: Headed to $240?
11/25/2023,0,0,0,0,0,0,0,0,0
11/26/2023,0,0,0,0,0,0,0,0,0
11/27/2023,29,2,0.14894958,0.278869927,0.2647,general,General,NEUTRAL,13 Cheap Value Stocks To Buy According To Warren Buffett
11/28/2023,25,6,0.16,0.277202249,0.2673,supply_chain,General,LOW,Apple’s Risk From Huawei’s Phones Looks ‘Overstated’
11/29/2023,30,5,0.148755411,0.293620199,0.2688,general,General,NEUTRAL,The 7 Biggest Dividend Stocks in Warren Buffett’s Portfolio
11/30/2023,13,8,0.20281618,0.277202249,0.2694,product_launch,iPhone,HIGH,12 Best Seasonal Stocks To Buy Now
12/1/2023,22,0,0.25,0.282026112,0.2668,general,General,LOW,"
Brett Schafer  |  Dec 1, 2023
"
12/2/2023,0,0,0,0,0,0,0,0,0
12/3/2023,0,0,0,0,0,0,0,0,0
12/4/2023,21,8,0.083333333,0.260615855,0.2688,analyst_upgrade,General,HIGH,Tech’s Set for a 2024 Bull Run. Apple and 7 Other Stocks Are This Analyst’s Top Picks.
12/5/2023,24,8,0.16875,0.28657186,0.2703,general,General,LOW,Could TSMC Stock Help You Retire a Millionaire?
12/6/2023,41,3,0.198051948,0.292860806,0.2722,general,General,HIGH,"Apple stock feeling the holiday cheer, surpassing $3T mark"
12/7/2023,35,8,0.140937756,0.279001445,0.2698,general,General,HIGH,The 3 Best Nasdaq Stocks to Buy in December
12/8/2023,38,0,0.166666667,0.2957955,0.2733,general,General,LOW,"
Justin Pope  |  Dec 8, 2023
"
12/9/2023,0,0,0,0,0,0,0,0,0
12/10/2023,0,0,0,0,0,0,0,0,0
12/11/2023,0,0,0,0,0,0,0,0,0
12/12/2023,0,0,0,0,0,0,0,0,0
12/13/2023,0,0,0,0,0,0,0,0,0
12/14/2023,0,0,0,0,0,0,0,0,0
12/15/2023,0,0,0,0,0,0,0,0,0
12/16/2023,0,0,0,0,0,0,0,0,0
12/17/2023,0,0,0,0,0,0,0,0,0
12/18/2023,0,0,0,0,0,0,0,0,0
12/19/2023,0,0,0,0,0,0,0,0,0
12/20/2023,0,0,0,0,0,0,0,0,0
12/21/2023,0,0,0,0,0,0,0,0,0
12/22/2023,0,0,0,0,0,0,0,0,0
12/23/2023,0,0,0,0,0,0,0,0,0
12/24/2023,0,0,0,0,0,0,0,0,0
12/25/2023,0,0,0,0,0,0,0,0,0
12/26/2023,0,0,0,0,0,0,0,0,0
12/27/2023,0,0,0,0,0,0,0,0,0
12/28/2023,0,0,0,0,0,0,0,0,0
12/29/2023,0,0,0,0,0,0,0,0,0
12/30/2023,0,0,0,0,0,0,0,0,0
12/31/2023,0,0,0,0,0,0,0,0,0
1/1/2024,0,0,0,0,0,0,0,0,0
1/2/2024,0,0,0,0,0,0,0,0,0
1/3/2024,0,0,0,0,0,0,0,0,0
1/4/2024,0,0,0,0,0,0,0,0,0
1/5/2024,0,0,0,0,0,0,0,0,0
1/6/2024,0,0,0,0,0,0,0,0,0
1/7/2024,0,0,0,0,0,0,0,0,0
1/8/2024,10,8,0.12736014,0.262705922,0.2817,product_launch,Vision_Pro,NEUTRAL,"Apple Vision Pro headset: Launch date, pricing unveiled"
1/9/2024,16,3,0.122270322,0.266491532,0.2959,legal,General,HIGH,Apple Veteran Saori Casey Leaving to Become Sonos Finance Chief
1/10/2024,27,6,0.149475524,0.27654165,0.2853,product_launch,App_Store,NEUTRAL,Your Path to Wealth: 3 Stocks Predicted to Double Your Investment by 2025
1/11/2024,29,6,0.15575487,0.271907717,0.2799,general,General,NEUTRAL,MLS and Apple announce all-access docuseries chronicling 2024 season
1/12/2024,30,5,0.170538721,0.26117444,0.2964,legal,General,LOW,Al Gore and Ex-Boeing CFO Are Leaving Apple's Board: Here's Who Are Left
1/13/2024,0,0,0,0,0,0,0,0,0
1/14/2024,0,0,0,0,0,0,0,0,0
1/15/2024,0,0,0,0,0,0,0,0,0
1/16/2024,46,8,-0.009090909,0.26151368,0.2987,legal,General,LOW,Apple plans to remove sensor from some watch models depending on how a court rules in patent dispute
1/17/2024,47,8,0.121527778,0.279489368,0.3035,legal,Vision_Pro,HIGH,Court bars US Apple Watch imports during appeal over ban
1/18/2024,44,8,0.114285714,0.281957835,0.3047,legal,General,HIGH,Masimo (MASI) Gains on Favorable Ruling in Apple Watch Dispute
1/19/2024,28,6,0,0.270775139,0.2901,analyst_upgrade,General,HIGH,"Apple Stock Now Faces Lower Bar, Says Analyst. What It Needs to Deliver."
1/20/2024,0,0,0,0,0,0,0,0,0
1/21/2024,0,0,0,0,0,0,0,0,0
1/22/2024,21,8,0.022916667,0.261185497,0.302,legal,General,HIGH,A British inventor chasing Apple for $18 billion over alleged iTunes theft says the case has left him in a ‘deep depression’
1/23/2024,18,8,-0.014285714,0.26117444,0.3026,legal,App_Store,NEUTRAL,Apple bids to throw out $1 bln UK lawsuit over app store fees
1/24/2024,20,8,0.121965812,0.26943925,0.2907,supply_chain,General,NEUTRAL,Apple’s EV could be facing yet another delay—and it could end up coming to market at the worst possible time
1/25/2024,39,8,0.214556277,0.261738122,0.2914,analyst_upgrade,General,LOW,Wall Street Whispers: 3 Stocks With Recent Analyst Upgrades
1/26/2024,32,8,0.153914141,0.261376202,0.2911,product_launch,General,NEUTRAL,Intuitive Surgical (ISRG) Seeks FDA Nod for Next-Gen da Vinci 5
1/27/2024,0,0,0,0,0,0,0,0,0
1/28/2024,0,0,0,0,0,0,0,0,0
1/29/2024,0,0,0,0,0,0,0,0,0
1/30/2024,0,0,0,0,0,0,0,0,0
1/31/2024,0,0,0,0,0,0,0,0,0
2/1/2024,0,0,0,0,0,0,0,0,0
2/2/2024,0,0,0,0,0,0,0,0,0
2/3/2024,0,0,0,0,0,0,0,0,0
2/4/2024,0,0,0,0,0,0,0,0,0
2/5/2024,0,0,0,0,0,0,0,0,0
2/6/2024,0,0,0,0,0,0,0,0,0
2/7/2024,0,0,0,0,0,0,0,0,0
2/8/2024,0,0,0,0,0,0,0,0,0
2/9/2024,0,0,0,0,0,0,0,0,0
2/10/2024,0,0,0,0,0,0,0,0,0
2/11/2024,0,0,0,0,0,0,0,0,0
2/12/2024,0,0,0,0,0,0,0,0,0
2/13/2024,0,0,0,0,0,0,0,0,0
2/14/2024,0,0,0,0,0,0,0,0,0
2/15/2024,0,0,0,0,0,0,0,0,0
2/16/2024,0,0,0,0,0,0,0,0,0
2/17/2024,0,0,0,0,0,0,0,0,0
2/18/2024,0,0,0,0,0,0,0,0,0
2/19/2024,0,0,0,0,0,0,0,0,0
2/20/2024,19,8,0.062431582,0.262140274,0.3101,regulatory,General,NEUTRAL,German offices suffer biggest slump in value across eurozone
2/21/2024,29,6,0.170454545,0.262140274,0.3107,regulatory,General,HIGH,"Apple Fights for the App Store, Google Opens Up Its AI Models, and Other Tech News Today"
2/22/2024,15,8,0.053333333,0.262140274,0.3113,regulatory,App_Store,LOW,Apple hits out at Spotify over ongoing EU competition complaint
2/23/2024,12,6,0.078692386,0.262140274,0.3106,product_launch,General,LOW,Xiaomi unveils photography-focused 14 Ultra smartphone as it aims to take on Apple and Huawei in high-end segment
2/24/2024,0,0,0,0,0,0,0,0,0
2/25/2024,0,0,0,0,0,0,0,0,0
2/26/2024,25,8,0.131997913,0.262140274,0.3129,product_launch,Vision_Pro,HIGH,Major League Soccer: Apple deal 'set the bar at a different level'
2/27/2024,21,6,0.205,0.262496352,0.3144,regulatory,General,LOW,"Apple met with DOJ officials to avoid antitrust lawsuit, Bloomberg reports"
2/28/2024,24,6.5,0.075362319,0.262140274,0.3453,ceo_statement,General,NEUTRAL,"UPDATE 2-Apple to disclose AI plans later this year, CEO Tim Cook says"
2/29/2024,18,8,0.158143939,0.262140274,0.346,ceo_statement,General,LOW,Jim Cramer’s 10 New Stock Picks for March 2024
3/1/2024,19,8,0.101681652,0.26705882,0.3173,regulatory,App_Store,LOW,"Apple's App Store changes fall short of EU's DMA rules, say Spotify, industry groups"
3/2/2024,0,0,0,0,0,0,0,0,0
3/3/2024,0,0,0,0,0,0,0,0,0
3/4/2024,27,8,0.073484848,0.267826468,0.3193,regulatory,General,LOW,Apple hit with over 1.8 bln euro EU antitrust fine in Spotify case
3/5/2024,28,8,0.039903846,0.267826468,0.3199,regulatory,General,LOW,"UPDATE 4-US court sides with Apple, Tesla, other tech companies over child labor in Africa"
3/6/2024,15,8,0.113957672,0.262140274,0.3191,regulatory,General,NEUTRAL,SEC adopts landmark climate rule — here's what that means for public companies
3/7/2024,19,8,0.089669421,0.261832148,0.3196,regulatory,App_Store,HIGH,"‘A serious violation’: Why Apple just killed off Epic’s EU app store, and why the Fortnite maker will probably prevail"
3/8/2024,17,8,0.119721408,0.264877975,0.321,regulatory,General,HIGH,EU's Digital Markets Act hands boost to Big Tech's smaller rivals
3/9/2024,0,0,0,0,0,0,0,0,0
3/10/2024,0,0,0,0,0,0,0,0,0
3/11/2024,18,6,0.25,0.262140274,0.3221,regulatory,General,NEUTRAL,Meta Platforms Stock Slips After Trump Calls It ‘Enemy of the People'
3/12/2024,13,8,0.127966667,0.262140274,0.3227,regulatory,App_Store,LOW,Apple retreats in fight to defend App Store in Europe
3/13/2024,12,6,-0.005538006,0.262140274,0.3233,regulatory,General,HIGH,It’s not all doom and gloom for Apple in 2024
3/14/2024,20,6,0.045290404,0.262140274,0.3232,product_launch,General,NEUTRAL,Apple Buys Canadian AI Startup as It Races to Add Features
3/15/2024,17,8,-0.021969697,0.261229634,0.3243,regulatory,General,HIGH,Norfolk County Council secures settlement as Apple agrees £384m lawsuit payment
3/16/2024,0,0,0,0,0,0,0,0,0
3/17/2024,0,0,0,0,0,0,0,0,0
3/18/2024,18,8,0,0.261885315,0.3264,regulatory,General,HIGH,A Google Deal With Apple on AI Software Could Pose Antitrust Challenges
3/19/2024,18,6,-0.016233766,0.262140274,0.3264,regulatory,General,HIGH,"Nvidia Has Global Dominance in Its Sights, Why It’s the New Apple. And 5 Other Things to Know Before Markets Open."
3/20/2024,16,6,-0.029229798,0.262140274,0.3587,ceo_statement,General,LOW,Apple CEO Arrives in China Touting Its Role as iPhone Base
3/21/2024,21,6,0.057928666,0.259414017,0.3229,product_launch,General,HIGH,UPDATE 2-Apple's Cook opens new store in Shanghai to large crowds as China sales fall
3/22/2024,33,6,0.150589226,0.262835801,0.3278,supply_chain,Vision_Pro,LOW,"Apple Scraps Plan to Design Display for Watch In-House, Cuts Jobs"
3/23/2024,0,0,0,0,0,0,0,0,0
3/24/2024,0,0,0,0,0,0,0,0,0
3/25/2024,24,6,0.137428977,0.261737168,0.3254,product_launch,iPhone,LOW,"Trending tickers: Bitcoin, Baidu, Direct Line and Kingfisher"
3/26/2024,19,7,0.024382716,0.26410675,0.3332,earnings_miss,General,HIGH,Apple (AAPL) Registers a Bigger Fall Than the Market: Important Facts to Note
3/27/2024,14,2,0.021969697,0.282758296,0.3271,general,General,LOW,"Apple announces Worldwide Developers Conference dates, in-person event"
3/28/2024,24,8,0.15762987,0.28063345,0.3328,product_launch,General,LOW,"Apple's new iPad Pro likely to launch in May, ramps up overseas production, Bloomberg News reports"
3/29/2024,0,0,0,0,0,0,0,0,0
3/30/2024,0,0,0,0,0,0,0,0,0
3/31/2024,0,0,0,0,0,0,0,0,0
4/1/2024,12,8,0.036396011,0.2847794,0.3308,general,General,LOW,1 Magnificent S&amp;P Dividend Stock Down 12% to Buy and Hold Forever
4/2/2024,11,6,-0.060057471,0.261254787,0.3369,earnings_miss,General,NEUTRAL,Apple Investors Seek Signs Worst Is Over After Quarterly Slump
4/3/2024,14,8.9,0.137465565,0.276719332,0.3374,earnings_beat,General,NEUTRAL,"The good, bad, and ugly of Big Tech's first quarter"
4/4/2024,6,8,0.024346728,0.260094613,0.3353,supply_chain,General,NEUTRAL,"Apple Cut at Least 600 Workers When Car, Screen Projects Stopped"
4/5/2024,18,8,0.03323356,0.278185576,0.3428,earnings_miss,iPhone,LOW,Hon Hai Sales Fall Short of Estimates After iPhone Slump
4/6/2024,0,0,0,0,0,0,0,0,0
4/7/2024,0,0,0,0,0,0,0,0,0
4/8/2024,13,8,0.020454545,0.26303634,0.338,supply_chain,iPhone,HIGH,"Exclusive - Pegatron in talks with Tata to sell its only India iPhone plant, sources say"
4/9/2024,7,6,0.232756992,0.281304926,0.3406,product_launch,Vision_Pro,LOW,Apple is aiming the Vision Pro at enterprises
4/10/2024,14,8,0.134090909,0.26303634,0.3393,supply_chain,iPhone,HIGH,Apple now makes 1 in 7 iPhones in India: Bloomberg News
4/11/2024,16,8,0.021893939,0.26303634,0.337,product_launch,Mac,HIGH,Apple Plans to Overhaul Entire Mac Line With AI-Focused M4 Chips
4/12/2024,12,8,0.2,0.262835801,0.3376,product_launch,Mac,LOW,Apple Stock Rises On AI Mac News. Shares Look To Retake Key Level.
4/13/2024,0,0,0,0,0,0,0,0,0
4/14/2024,0,0,0,0,0,0,0,0,0
4/15/2024,21,8,0.1875,0.278185576,0.3473,supply_chain,iPhone,LOW,Apple iPhone Shipments Drop 10% in Market Share Battle With Chinese Rivals
4/16/2024,14,6,0.046338384,0.263250977,0.3466,earnings_miss,General,LOW,Apple (AAPL) Stock Sinks As Market Gains: Here's Why
4/17/2024,20,6,0,0.263298243,0.3439,supply_chain,General,LOW,Apple Weighs Manufacturing in Indonesia Amid Diversification Drive
4/18/2024,25,8,0.111507937,0.262489885,0.347,earnings_miss,iPhone,LOW,Worried About Apple Stock Now That the Company's Lost the Smartphone Lead? Read This Before Making Any Big Moves
4/19/2024,29,6,0.023484848,0.262835801,0.345,supply_chain,General,HIGH,Apple could be trying to ‘hedge its supply chain bets’ away from China with CEO Tim Cook’s whirlwind Southeast Asia tour
4/20/2024,0,0,0,0,0,0,0,0,0
4/21/2024,0,0,0,0,0,0,0,0,0
4/22/2024,28,8,0.161295609,0.278185576,0.3502,earnings_beat,General,HIGH,"Analysts are Wrong, JD.com Is a Hidden Gem: Inside the Chinese Titan’s Explosive Growth and Dirt-Cheap Valuation"
4/23/2024,21,6,0.172222222,0.266804188,0.3522,earnings_miss,General,HIGH,"Top Midday Stories: Shares of GE, Novartis, Danaher and Philip Morris Up Post-Earnings; Pepsi Stock Down Post-Earnings; Apple iPhone China Sales Drop 19%; Trump Poised for Windfall From Media Company Stock"
4/24/2024,3,4,0.142857143,0.263683468,0.3392,general,iPhone,HIGH,"
John Ballard  |  Apr 24, 2024
"
4/25/2024,0,0,0,0,0,0,0,0,0
4/26/2024,0,0,0,0,0,0,0,0,0
4/27/2024,0,0,0,0,0,0,0,0,0
4/28/2024,0,0,0,0,0,0,0,0,0
4/29/2024,0,0,0,0,0,0,0,0,0
4/30/2024,0,0,0,0,0,0,0,0,0
5/1/2024,0,0,0,0,0,0,0,0,0
5/2/2024,0,0,0,0,0,0,0,0,0
5/3/2024,0,0,0,0,0,0,0,0,0
5/4/2024,0,0,0,0,0,0,0,0,0
5/5/2024,0,0,0,0,0,0,0,0,0
5/6/2024,0,0,0,0,0,0,0,0,0
5/7/2024,0,0,0,0,0,0,0,0,0
5/8/2024,0,0,0,0,0,0,0,0,0
5/9/2024,0,0,0,0,0,0,0,0,0
5/10/2024,0,0,0,0,0,0,0,0,0
5/11/2024,0,0,0,0,0,0,0,0,0
5/12/2024,0,0,0,0,0,0,0,0,0
5/13/2024,0,0,0,0,0,0,0,0,0
5/14/2024,0,0,0,0,0,0,0,0,0
5/15/2024,0,0,0,0,0,0,0,0,0
5/16/2024,0,0,0,0,0,0,0,0,0
5/17/2024,0,0,0,0,0,0,0,0,0
5/18/2024,0,0,0,0,0,0,0,0,0
5/19/2024,0,0,0,0,0,0,0,0,0
5/20/2024,0,0,0,0,0,0,0,0,0
5/21/2024,11,8.5,0.251857377,0.260941654,0.3865,product_launch,General,LOW,Microsoft (MSFT) Debuts Copilot+ PCs With AI-Focused Features
5/22/2024,12,6,0.235982983,0.261977583,0.3875,product_launch,Mac,LOW,AI is making Microsoft vs. Apple interesting again
5/23/2024,21,6,0.209268466,0.262101024,0.3883,product_launch,General,HIGH,Amazon readies Alexa for its second act—but it has an uphill battle
5/24/2024,15,0,0.120833333,0.263102621,0.3886,product_launch,General,NEUTRAL,Nvidia: This is how stock splits are performing 12 months after announcement
5/25/2024,0,0,0,0,0,0,0,0,0
5/26/2024,0,0,0,0,0,0,0,0,0
5/27/2024,0,0,0,0,0,0,0,0,0
5/28/2024,20,2,0.111789819,0.272758096,0.373,general,General,NEUTRAL,The Most Densely Populated Country in the World in 2024
5/29/2024,20,8,0.201156656,0.26346764,0.3932,product_launch,General,HIGH,Apple Signals That It’s Working on TV+ App for Android Phones
5/30/2024,21,8.5,0.134844877,0.28285715,0.4,product_launch,General,HIGH,Apple Plans AI-Based Siri Overhaul to Control Individual App Functions
5/31/2024,14,0,0,0.28285715,0.3781,general,General,HIGH,"
Sean Williams  |  May 31, 2024
"
6/1/2024,0,0,0,0,0,0,0,0,0
6/2/2024,0,0,0,0,0,0,0,0,0
6/3/2024,9,2,0.093813131,0.274609476,0.3785,general,General,NEUTRAL,Foldable phones are increasingly popular—and Samsung’s share of the market is dropping
6/4/2024,13,8,0.040668591,0.275265008,0.4014,product_launch,General,HIGH,WWDC a ‘pivotal moment’ for Apple with AI plans in focus- Wedbush
6/5/2024,18,4,0.075008455,0.28285715,0.4046,product_launch,iPhone,LOW,Why Apple’s generative AI push won’t launch an iPhone supercycle in 2024
6/6/2024,25,8.5,0.185251377,0.28656128,0.4065,product_launch,Vision_Pro,HIGH,"Zacks Investment Ideas feature highlights: Apple, Microsoft and Amazon"
6/7/2024,22,8,0.16617289,0.263236165,0.3999,product_launch,General,LOW,Apple WWDC 2024: What to expect from Apple’s AI unveiling
6/8/2024,0,0,0,0,0,0,0,0,0
6/9/2024,0,0,0,0,0,0,0,0,0
6/10/2024,24,8,-0.022956607,0.311051875,0.4166,product_launch,General,HIGH,Apple WWDC Event Will Show Whether It Can Be a Force in AI Industry
6/11/2024,35,6,0.206577135,0.28656128,0.4104,product_launch,General,HIGH,"Midday movers: Coinbase, Yext fall; Apple, GM rise"
6/12/2024,39,9,0.130510662,0.264072448,0.404,product_launch,General,HIGH,Apple Jumps on the AI Bandwagon: ETFs to Buy
6/13/2024,38,8,0.120075758,0.288991034,0.4127,product_launch,iPhone,LOW,Apple will let you send text messages via satellites in space later this year
6/14/2024,17,8,0.130915978,0.25979203,0.4041,product_launch,iPhone,HIGH,Apple Eyes Best Week Since 2021 on Bet AI iPhones Are Must-Haves
6/15/2024,0,0,0,0,0,0,0,0,0
6/16/2024,0,0,0,0,0,0,0,0,0
6/17/2024,24,5,0.118925365,0.263236165,0.4076,product_launch,General,LOW,"Apple Shutting Down Pay Later, Its Affirm Rival, After One Year"
6/18/2024,37,3,0.080540016,0.264976561,0.4089,product_launch,General,LOW,"Apple kills off its buy now, pay later service barely a year after launch"
6/19/2024,0,0,0,0,0,0,0,0,0
6/20/2024,24,8,-0.084876543,0.262885034,0.3929,product_launch,Vision_Pro,LOW,"My Apple Vision Pro turned me into a bona fide Glasshole, again"
6/21/2024,29,8,0.251244589,0.289310783,0.3967,general,General,NEUTRAL,Is Insider Monkey the Best Website to Research Stocks?
6/22/2024,0,0,0,0,0,0,0,0,0
6/23/2024,0,0,0,0,0,0,0,0,0
6/24/2024,28,6,0.052207792,0.281204551,0.3972,general,General,NEUTRAL,Apple Spurned Idea of iPhone AI Partnership With Meta Months Ago
6/25/2024,19,8,0.10018315,0.28643015,0.3996,general,General,HIGH,You’ve Been Warned! 3 Nanotech Stocks to Buy Now or Regret Forever.
6/26/2024,17,2,0.032121212,0.271322548,0.3957,general,General,NEUTRAL,Big Tech Stocks Are Picking Up Nvidia’s Slack. That’s a Positive for the Market Rally.
6/27/2024,25,6,0.166247294,0.274996638,0.4062,earnings_miss,General,LOW,Billionaires Are Selling Meta and Buying This Stock Instead
6/28/2024,19,2,0,0.28643015,0.4011,general,General,HIGH,AAPL Stock Outlook: Can the Apple $230 Stock Price Target Become Reality?
6/29/2024,0,0,0,0,0,0,0,0,0
6/30/2024,0,0,0,0,0,0,0,0,0
7/1/2024,13,2,0.083201754,0.288292259,0.4048,general,General,HIGH,Why the Trump-Biden debate debacle isn’t shaking the confidence of excited tech investors
7/2/2024,18,6,0.308695652,0.279279888,0.4027,general,General,HIGH,Is Apple Inc (NASDAQ:AAPL) the Best AI Momentum Stock to Benefit from Volatility Ahead?
7/3/2024,24,8,0.132391304,0.285360545,0.4099,product_launch,General,HIGH,Apple Hits 52-Week High: Can AI Focus Drive AAPL Stock Higher?
7/4/2024,0,0,0,0,0,0,0,0,0
7/5/2024,20,10,0.013835264,0.261644661,0.4105,analyst_downgrade,General,HIGH,3 Stocks Wall Street Just Soured On (You Should Too)
7/6/2024,0,0,0,0,0,0,0,0,0
7/7/2024,0,0,0,0,0,0,0,0,0
7/8/2024,15,5,0.25,0.288292259,0.4094,general,General,NEUTRAL,Take Profits in Apple Stock Before AI Hype Runs Its Course
7/9/2024,28,2,0,0.277013093,0.4074,general,General,HIGH,Update: Market Chatter: Microsoft Asks Staff in China to Use Only iPhones for Work
7/10/2024,25,4,0.318181818,0.291841298,0.4129,general,iPhone,LOW,Update: Market Chatter: Apple Looking to Ship 10% More New iPhones in 2024
7/11/2024,25,6,0.16655303,0.28643015,0.4165,product_launch,General,HIGH,"Samsung goes at Apple with Galaxy Watch Ultra, Galaxy Ring"
7/12/2024,19,1,0,0.28643015,0.4119,general,General,HIGH,"
Catherine Brock  |  Jul 12, 2024
"
7/13/2024,0,0,0,0,0,0,0,0,0
7/14/2024,0,0,0,0,0,0,0,0,0
7/15/2024,20,2,0.03604347,0.286367595,0.4143,general,iPhone,NEUTRAL,Smartphone Market Grows 6% as AI and Discounts Help Demand
7/16/2024,12,8,0.063854875,0.261990279,0.4185,analyst_downgrade,General,LOW,Stay Far Away From Qualcomm Stock… Until It Hits $150
7/17/2024,22,8,0.090277778,0.262897879,0.4203,analyst_downgrade,General,LOW,UBS casts doubt on Apple's FY25 iPhone 'super-cycle'
7/18/2024,24,6,0.064542484,0.263715088,0.4169,earnings_miss,Services,NEUTRAL,US stock futures rise as tech rout pauses; major earnings awaited
7/19/2024,16,8,0.207017544,0.263712525,0.4167,earnings_beat,General,NEUTRAL,3 Tech Stocks to Buy Now: Q3 Edition
7/20/2024,0,0,0,0,0,0,0,0,0
7/21/2024,0,0,0,0,0,0,0,0,0
7/22/2024,9,7.77,0.082777778,0.292666674,0.4105,analyst_upgrade,General,NEUTRAL,Apple (AAPL) Re-Emerged as a Top Performer in Q2
7/23/2024,22,8,0.185597403,0.264044642,0.42,earnings_beat,General,LOW,TSMC's Latest Results Show It Is More Than A Beneficiary Of The AI Hype As It Is One Of One Its Creators
7/24/2024,32,8,0.114987096,0.260700017,0.4207,earnings_miss,General,NEUTRAL,US stock futures limp higher after tech rout batters Wall Street
7/25/2024,19,6,0.056534091,0.272804528,0.4255,earnings_miss,General,NEUTRAL,Apple's Taiwanese Chip Supplier ASE Tech Clocks Modest Q2 Growth In Revenues
7/26/2024,19,7,0.039588745,0.290428042,0.4312,earnings_beat,General,NEUTRAL,Mag 7 Earnings Loom: A Closer Look
7/27/2024,0,0,0,0,0,0,0,0,0
7/28/2024,0,0,0,0,0,0,0,0,0
7/29/2024,27,7,0.114935065,0.277844101,0.4294,earnings_beat,General,NEUTRAL,Perion Network (PERI) to Report Q2 Earnings: What to Expect
7/30/2024,18,8,0.128229665,0.299732655,0.4376,earnings_beat,Services,HIGH,Will Solid Mac Sales &amp; Services Aid Apple's (AAPL) Q3 Earnings?
7/31/2024,15,4,0.263095238,0.273868561,0.4297,earnings_beat,General,LOW,AAPL or AMZN: Which Mag 7 Stock Should You Buy Before Earnings?
8/1/2024,19,8,0.211111111,0.304042459,0.4407,earnings_beat,Services,HIGH,"Apple Beats June-Quarter Targets On Services, iPad Sales Strength"
8/2/2024,27,8,0.031979276,0.263953149,0.4412,ceo_statement,iPhone,LOW,Apple Sees Boost From AI Features After Uneven Third Quarter
8/3/2024,0,0,0,0,0,0,0,0,0
8/4/2024,0,0,0,0,0,0,0,0,0
8/5/2024,33,3,-0.01557971,0.260271698,0.4432,ceo_statement,General,LOW,ETFs in Focus as Buffett Cuts Apple Stake by Nearly 50%
8/6/2024,32,8,0.301973684,0.263898969,0.4445,ceo_statement,General,HIGH,Warren Buffett's Unprecedented $132 Billion Warning to Wall Street Can't Be Ignored Any Longer
8/7/2024,15,3,0.297619048,0.263953149,0.4454,ceo_statement,General,HIGH,Warren Buffett Just Sold $90 Billion of Apple Stock. Could This Be the Biggest Investing Mistake He's Ever Made?
